URL,Page Content
https://www.smus.ca/campus-services/facility-rentals,"   Situated on 17 park-like acres in Victoria, British Columbia, the modern facilities on the Richmond Road campus provide the ideal setting for conferences, corporate retreats, sporting events, weddings, theatrical performances and movie productions. SMUS permits external groups to rent our facilities under the following conditions: We welcome inquiries from groups who would like to use and enjoy our facilities. Contact: Craig Kelley
Director of External Programs
craig.kelley@smus.ca
250-889-3562 SMUS has a range of purpose-built facilities available to make your event a success. SMUS's gyms and sports fields can cater to a wide variety of sporting events. SMUS can offer high-quality accommodation and catering facilities, with three buildings offering 85 beds. 
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/news/congratulations-class-2023,"   
              By
                  Kent Leahy-Trill
                 -
            June 19, 2023
     
      Tags:
     We are incredibly proud to celebrate the graduating Class of 2023, and recognize their accomplishment in reaching this milestone moment. Our 151-member grad class is a group of exceptional young people and role models who are about to embark on the next stage of their lives – and we could not be more excited to see what the next chapter brings for them.  For many students in the Class of 2023, much of their time at the Senior School included the COVID pandemic. They overcame the hurdles that this presented, and have come out the other side as resilient leaders. During the graduation ceremony, Head of School Mark Turner commented, ""There is a curse of uncertain origin, ""May you live in interesting times"". The times you, young leaders, are inheriting, are most certainly interesting. There's no doubt that tomorrow we will need leaders of talent, compassion, integrity, and vision. Take hope and optimism in the fact that there are many here tonight."" These students of eighteen nationalities will head off to a wide variety of schools and countries near and far next year. One-hundred-twelve grads will stay in Canada, studying at eighteen different schools, while another seventeen students will study at sixteen American schools. Thirteen students will attend schools internationally in the UK, and a further ten students will be attending institutions in Australia, Asia, and the European Union. Four students will take a gap year to work, travel and take a year of discovery before embarking on their post-secondary pathway.  Below are excerpts from valedictorian Daniel Benjamin's speech, which you can watch in full as part of the Grade 12 Graduation Ceremony video at the bottom of this story.  Browse and download photos from the Grade 12 Graduation Ceremony on the SMUS Photo Gallery. Photos of members of the Class of 2023 on stage can be found by typing their full name (eg. Daniel Benjamin) into the ""simple search"" bar. Thank you to my classmates for electing me as valedictorian. I may not have won the coveted head prefect position, but I knew that eventually, my incredibly handsome face would win you guys over. 

Graduation is not only a time to reflect back on the fun and wonderful memories we have made and what we have achieved, but also a time to look to what the future holds. With the risk of sounding cliché, I’d like to offer some advice. We stand here today on the brink of a significant transition, far larger than simply from Junior School to Middle School or Middle School to Senior School. After sharing up to 13 years together, we are finally going our separate ways. It’s evidently a bittersweet moment, which I’m sure will cause some tearful goodbyes, but this moment holds the possibility to be a key turning point in our lives. 

As we go out into the world, with the goal of making a difference in our own unique way, we can look at this transition as an opportunity to accept and address the mistakes and regrets we may have had throughout our lives up to this point, whether it be in terms of school, personal relationships with family and friends, or in our own morals and qualities. Let go of these past regrets, but do not let go of the lessons you learned from them.

Between the already established social setting and comfortable familiarity of our actions, it can be difficult to take the time and courage to reflect on what we want for ourselves and actually commit to achieving it. The weight of expectations from others can also make it hard for us to identify who we truly want to be. Moving on from high school gives us all a chance to take that difficult step forward without worrying about the familiarity of ingrained routines and what other people think of us. While it may seem that we already have firmly ingrained identities, we are actually still in the process of forming them.

I want to recognize that while it is important to stay true to our values, don’t be afraid to inspect your ideals and search for ways in which you can aspire to be better. This is not an invitation to compromise your morals and beliefs simply for the sake of conformity with others’ ideas or in response to peer pressure, but an entreaty to look inward and think about who you are, and what you want. The American poet and philosopher Ralph Waldo Emmerson said that “to be yourself in a world that is constantly trying to change you is the greatest accomplishment.”  Look at these forks in the road, where you have the choice between a path often travelled which may not perfectly align with your ideals, or the option to forge one of your own, as tests of your character, and do not give in.

In our years together at SMUS, we have acquired a solid foundation, and we must build upon it. I hope that when we come back together for our class reunion, each and every one of us can talk with pride of what we have accomplished. 

I’d like to end with a final congratulation to our class of 2023. We did it! 
      Tags:
       Kent Leahy-Trill is Web Manager at St. Michaels University School.

 
          Senior School
         
        Senior School 
       
        NEWS - September 11, 2024 
       
          Alumni
         
        Alumni 
       
        NEWS - September 8, 2024 
       
          University Counselling
         
        University Counselling 
       
        NEWS - September 7, 2024 
       
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/camps/overnight/campus-life,"   





            SMUS has three purpose-built boarding residences on campus.
           SMUS Summer Boarding Camps provide an opportunity for personal growth and connections with students from Canada and around the world while developing new skills and experiences. Your accommodation will be in our purpose-built boarding houses on our beautiful Richmond Road campus. Situated on 17 park-like acres in Victoria, British Columbia, the modern facilities at St. Michaels University School provide the ideal setting for our summer boarding camps. Students will have access to: 
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/admissions/travel-and-events,"   We look forward to welcoming interested families to events on campus and online. We also encourage international families to arrange a meeting with our Admissions representatives when we visit your region. Our next Open House will be on Friday, October 18, 2024.  Please click here for times and registration info. The Admissions Office is open throughout the year.  If you have a question or would like to speak to an Admissions Associate, please contact the Admissions Office. The SMUS Admissions team will be visiting the following regions and cities. To arrange a meeting and learn more about our school, please use the email links to contact our Admissions representative for your region. Our schedule of travel changes frequently. Please check back often to see the latest updates.     Our virtual info sessions have wrapped up for the season.  Please stay tuned for upcoming sessions for the 2025-26 school year. If you have a question or if you are interested in connecting with us at a different time, our Admissions office is open throughout the year. Contact the Admissions office 
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://wiki.smus.ca/index.php/SDSHOWTO:Index,"SDS Page-by-page Help
 What to do month-by-month
  SDS HowTo index
 SDSHOWTO:Changelog
 SDSHOWTO:Release_Guidelines
 SDSHOWTO:Survey_2011_Responses
 Trax Manual
 Merging People
 Student photos
 SDSHOWTO:Roadmap
 SDSHELP:Bugfix_Procedure
 SDSHELP:Drivers Release instructions here
 SDSHELP:preflight_check
 SDS Guide(GavinTech)
 SDS Guide(Laravel)
 SDS API Guide
 SDSHELP:Installing_SDS
 SDSHELP:Migrations
 SDSHELP:Development_Branch
 SDSHELP:Existing_branches
 SDSHELP:Quick_Fix
 SDSHELP:Point_Release
 SDSHELP:Stored_Procedures
 SDSHELP:Database_Views
 SDSHELP:Reset_External_User_Password
 SDSHELP:Sync_Trunk_From_Production
 SDSHELP:SDS_Survey_2007_Questions
"
https://www.smus.ca/alumni/news,"   Learn more about news and events happening in our community. Thu, Oct 3 5:30 - 8:30pm 
        EVENT 
       
          Alumni
         
        Alumni 
       
        NEWS - September 8, 2024 
       
          Faculty and Staff
         
        Faculty and Staff 
       
        NEWS - August 28, 2024 
       
          Alumni
         
        Alumni 
       
        NEWS - June 20, 2024 
       Stay up-to-date with what is happening in our community by joining SMUS Connect – our exclusive social network. Join SMUS Connect today Do you have a story about our alumni or community? We want to hear it! Read the latest issue and see back issues of our community magazine. Read previous issues of School Ties Monthly, our alumni email newsletter. 
          Passages
         
        Passages 
       
        NEWS - April 17, 2021 
       
          Passages
         
        Passages 
       
        NEWS - April 15, 2021 
       With respect and sadness, we remember some of those in our SMUS alumni community who are no longer with us. If you are aware of a member of our community who has passed, please contact us. 
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/alumni/resources,"   Find out more about resources and services available to alumni. Our alumni around the globe are connecting with each other and with the school through our exclusive online networking platform, SMUS Connect. Since it's launch in October 2018, more than 1,700 alumni have joined to find and reminisce with fellow classmates, give back through mentorship and business opportunities, and share updates and events happening all over the world. Join today Our Alumni Mentorship Program (AMP) is a commitment from the school to provide meaningful school-community connections for life. With more than 5,600 connected alumni working in a myriad of careers and around the world, AMP makes it possible for community members to connect to support professional development, amplifying their networks and success. Learn more If you graduated from SMUS and require an official transcript showing Proof of Graduation, you must contact the Ministry of Education. Copies of Ministry of Education transcripts are only available if you graduated from SMUS. If you graduated from SMUS or attended the school but did not graduate here, and you wish a copy of your SMUS academic credit history, you may request a copy of your transcript from info@smus.ca. Some fees may apply for generating and sending official stamped transcripts. Please allow five to seven business days to process all requests. If you have any further questions, please contact us by the same email.  Current Students: If you are currently attending SMUS and have yet to graduate, you can view and download your transcript found in your Student Menu on SDS. If you are a current student who needs an official transcript sent on your behalf, please contact the University Counselling office. Show your SMUS pride by purchasing from a huge range of clothing and memorabilia from our Campus Shop, located on the Richmond Road campus.  You can now make purchases online using the dedicated campus shop website. Campus Shop Online Named for former Headmaster, and longtime contributor and advocate of the School Archives, Mr. Robert W. Wilson, The Wilson Archives showcases the rich and significant history of the school to the community.  The school receives requests for information on a very regular basis and we continue to work to make the collections accessible. Learn more about the Archives 
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/news/calendar,"   Access to the full calendar is available by logging into the SDS or Parent Portal.   
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/camps/day,"   SMUS Camps offers high-quality camps for everyone aged 3 to 17.  Our programs cover STEAM, sports, outdoor activities, and leadership. Experienced instructors and coaches lead them in a safe and supportive environment. Make us your choice for friendship, learning and fun! Day Camps are: Registration Opens - November 1st, 2024 at 6:30 am. Registration Opens - January 6th, 2025 at 6:30 am. Registration Opens - March 4th, 2025 at 6:30 am. Summer Camps Guide 2024 
Registration is closed for 2024. Cancellation Policy & General Policies SMUS Camps Behavioural Guidelines Register Now Contact Us 
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/news/live,"   View livestreams and previous recordings on SMUSTube, our YouTube channel. There are no SMUS livestreams scheduled at this time. For archived recordings, please visit SMUSTube, our YouTube channel. 
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/camps/overnight,"   SMUS delivers exceptional overnight summer camps designed for youth aged 13-16 on our beautiful campus in Victoria, BC. SMUS delivers exceptional overnight summer camps designed for youth aged 13-16 on our beautiful campus in Victoria, BC.

Guided by our principle to 'learn, discover, create,' our camps provide teens with the opportunity to acquire new skills, discover their passions, and make new friends from around the world. Each day is filled with immersive learning experiences, accompanied by evenings of exciting on and off-campus. 

SMUS Camps is known for consistently delivering high-quality programming in a safe, nurturing environment where campers can be their authentic selves. Our dedicated team of educators, coaches, and house parents encourage our campers to grow and develop their independence while experiencing a taste of life away from home.

Enroll in one of our Summer Overnight Camps today! Overnight Camp Brochure International Dates & Fees Contact us Register for camps  
      Our Rising Leaders Camp is a unique opportunity for youth ages 13-16 years old to develop their leadership and communication skills in English at one of the most prestigious schools on Canada's beautiful west coast. 
     Solve real world engineering challenges or develop the next best video game Designed to give girls the tools to reach their volleyball potential The co-ed Rugby camp is for athletes who are ready to take their game to the next level! New to summer 2025 overnight Basketball Camp Learn more about life on campus and your accommodation Contact the SMUS Camps office with any questions you have about our camps. Learn about our refund and cancellation policy. Download our international price sheet. 
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/news/smuspaper,"   Thank you for visiting our website. Our new SMUS website has now integrated the SMUSpaper. You can read all the news from SMUS and search for articles at smus.ca/news. If you are searching for a particular article or material and cannot find it, please contact us at communications@smus.ca and we would be glad to help. 
          Senior School
         
        Senior School 
       
        NEWS - September 11, 2024 
       
          Faculty and Staff
         
        Faculty and Staff 
       
        NEWS - September 9, 2024 
       
          Alumni
         
        Alumni 
       
        NEWS - September 8, 2024 
       Read all latest news 
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/boarding/food,"   Boarders at SMUS have their meals in Graves Hall, one of the most spectacular dining halls in all of Canada. You don’t need us to tell you that good food is important. And when you’re busy with school and your extracurricular activities, the last thing you will want to think about is “What’s for dinner?” Don’t worry – we have that covered with a nutritious, balanced diet.  As a boarding student, you will be served three balanced meals a day: breakfast, lunch and dinner, as well as snacks throughout the day. On Sundays, boarders get a special brunch (a late breakfast/early lunch). All meals are served in Graves Hall in the Sun Centre, which is just steps from your boarding house. 
    ""I like that if you want to be healthy, the dining hall has a lot of options. You can get so many fruits and yogurts and salads, and there's also a hot meal. Having so many choices, there’s always something to eat.""
    — Vivien from Shanghai, China  Learn more about dining at SMUS and find our current menu. At SMUS, we provide you with a lot of options at every meal. Whether you’re hungry for a fresh-made hot dish, or you just want a soup and salad from the salad bar, you know you’ll always get a healthy and filling meal. The menu changes every day and you will get an opportunity to experience cuisine from other countries during regular theme nights. You can also suggest your favourite food to our chefs, or join the Boarding Food Committee, and have a say about what should be on the menu. And while healthy eating is a big priority, we know how satisfying it is to sometimes nourish your soul with a tasty treat (like our popular Pizza Thursdays!) Celiac? Lactose intolerant? Allergic to certain foods? Don’t worry – we will accommodate your needs. Every meal has at least one vegetarian option, and if you have special dietary requirements or food allergies, let our chefs know in advance and they will prepare something especially for you. You’ll have access to snacks in the Sun Centre dining hall during recess and in the evening. You can use the kitchen facilities in your boarding house to store and prepare light snacks, like popcorn or a grilled cheese sandwich. Or why not grab a speciality coffee at the very popular The Howard Café in our Student Commons area? During free time, many boarders take the opportunity to visit the nearby coffee shops, cafés and restaurants. On the weekend, groups of boarders often head into downtown Victoria's enviable restaurant scene to have a meal with their friends.  
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/alumni/newsletter,"   Keep up to date with the latest news about our alumni community by checking out the most recent newsletters from our Alumni Relations office. This email newsletter was formerly named the Alumni Newsletter. We may have the wrong email address for you! To update your contact information, contact the Alumni Relations office. 
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/summer-institute,"   Honouring Children as Creators, Thinkers and Communicators Join us on Aug. 22-23 at the St. Michaels University School's Junior School Campus in Victoria, British Columbia (820 Victoria Ave.) for the SMUS Reggio-Inspired Summer Institute. Two days of learning, sharing and collaboration will be highlighted by key presentations who will present on the below dates: Thursday, August 22 (9:00 am - 3:00 pm) Friday, August 23  (9:00 am - 3:00 pm) This conference is designed for Early Childhood and Kindergarten to Grade 3 teaching professionals and leaders in the field. Read more about the conference presenters denise.lamarche@smus.ca Denise Lamarche Director of Academics 
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/camps/contact,"   SMUS Camps sit under the External Programs department, which runs day and overnight camps, our Rising Leaders program, facility rentals, and our other programs available to the public. If you have questions about our camps, programs or any aspect of our External Programs experience here at SMUS, please contact us. St. Michaels University School
3400 Richmond Road
Victoria, BC, V8P 4P5
Canada Ph: +1 (250) 370 6117
Email: externalprograms@smus.ca
  If you are registering for a camp, you can use our dedicated online registration service. 
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/alumni/contact,"   If you have questions about how to connect with alumni or you have suggestions for future activities, please contact our Alumni Relations office. Stay in touch with SMUS by helping us keep our database up-to-date. We regularly communicate with alumni about news and events, as well as send copies of School Ties in the mail. If you change your contact information or wish to change your communication preferences, please complete the form on this page or send an email to alumni@smus.ca. 
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/discover/privacy,"   We at St. Michaels University School want you, our parents, students and staff, to be aware of how and why we handle your personal information. We work hard to respect and maintain your privacy. However, the very nature of our business is such that the collection, use and disclosure of personal information is fundamental to the services we provide. SMUS has adopted these privacy principles, which apply to the collection, use and disclosure of personal information. Personal information, for the purposes of these privacy principles, means information that identifies an individual. For example: an individual’s name, birth date, address, age, health and financial information is personal information which SMUS may collect, use and in certain circumstances, where necessary, disclose, in the course of carrying on business. You may obtain our most up to date version from this web page or by contacting us at the address set out below in the section called Contacting the SMUS Privacy Officer. SMUS obtains consent for the collection, use and disclosure of personal information, except where inappropriate. In obtaining consent to the collection, use and disclosure of personal information, the purpose for which information is collected, used or disclosed is either obvious by the very nature of the transaction or if not, we state the purpose, either at or before the time the information is collected. When we do collect personal information, we collect only that personal information which is necessary to such obvious or stated purpose. You may decline to consent, or revoke your consent, to the collection and use of your personal information for these purposes but if you do the services that we can provide to you may be limited. SMUS may also collect and use personal information for school advancement and development purposes or for Parents’ Auxiliary activities. This may result in identifying and communicating with individuals who are likely to participate in school advancement and development or Parents’ Auxiliary activities. Your consent to this use of your personal information is voluntary. You may opt not to have us use your personal information for this purpose. If you do this, we will collect and use your personal information only for school purposes and in accordance with our contractual rights and obligations, but we will not use your personal information for advancement, development or Parents’ Auxiliary purposes. Please refer to the section of these privacy principles called “Contacting the SMUS Privacy Officer” for information on how to decline or revoke your consent to the use of your personal information for advancement or development purposes. Whenever practical, we collect information directly from the individual. We log information about visitor activity on our website to help us monitor site performance and provide you with a better experience. We also collect information for the purpose of marketing, including online advertising opportunities such as retargeting. Retargeting requires that cookies are stored on your computer. This is standard practice on the web and these cookies are not harmful. They inform SMUS’s advertising partners that you previously visited a SMUS website but they do not provide SMUS with personally identifiable information. If you wish to opt-out of the most common form of retargeting, Google advertising, you can set your preferences at google.com/settings/ads. We use personal information in accordance with the consent provided by the individual to whom the information relates, in accordance with these privacy principles, our contractual rights and obligations and the law. Personal information shall not be used by SMUS employees and representatives for purposes other than as required in the performance of their employment duties. SMUS maintains procedures to ensure that the information we collect and use is accurate, up-to-date, and as complete as possible. However, we rely on you to disclose all material information to us and to inform us of any changes. You may, with proof of entitlement, request to access and, if applicable, request that we correct information in our possession. You may make this request by writing to our privacy officer at the address in the section called “Contacting the SMUS Privacy Officer.” We apply appropriate safeguards to our computer networks and physical files and we restrict access to personal information about you to those SMUS employees and authorized administrators who need to know that information in order to administer your services. We do not sell our customer lists or other personal information. We retain personal information only for so long as is necessary to fulfill the purpose for which it was collected and to meet our legal and contractual obligations. If personal information is no longer required, it will be destroyed or rendered anonymous. If you have a right of access, you or a person authorized in writing to act on your behalf may, with satisfactory identification and proof of entitlement, request access or, if applicable, request a correction of your personal information which SMUS has in its possession. The right to access is not absolute. For example, you do not have a right to access and we may decline your request for access if the information requested is subject to a legal privilege. We do not provide personal health information directly to individuals unless the individual provided it directly to us. Instead we provide access to personal health information through the individual’s health-care professional. Please contact us if you: Please include your name, address and, if applicable, your student number. The Privacy and Information Sharing Officer
Rita Lord, CFO
St. Michaels University School
3400 Richmond Rd
Victoria, BC
V8P 4P5
Email: privacy@smus.ca
  
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://api-latest.smus.ca/login,
https://www.smus.ca/news/share,"   If you know of an event, an achievement or something happening involving a member of our school community – alumni, students, faculty and more – please share it with us. If you have a related photo to share, please upload it with your submission. 
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/news/callum-montgomery-mls-superdraft,"   
              By
                  Kyle Slavin
                 -
            January 11, 2019
     
      Tags:
     January 11, 2019
The Province Callum Montgomery '14
BC's Callum Montgomery first Canadian to go in top 10 MLS SuperDraft 
      Tags:
       Kyle Slavin was the school's storyteller. Through words, photos and videos, he shared with the community all the amazing things that happen at the school.

 
          Alumni
         
        Alumni 
       
        NEWS - September 8, 2024 
       
          Faculty and Staff
         
        Faculty and Staff 
       
        NEWS - August 28, 2024 
       
          Alumni
         
        Alumni 
       
        NEWS - June 20, 2024 
       
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/news/2019-retirees-janice-iverson,"   
              By
                  Gillie Easdon
                 -
            June 30, 2019
     
      Tags:
     We are honoured to recognize members of the SMUS community as they retire and take on new adventures. Read the 2019 Retiree series to learn more about their outstanding contributions to the school. In this story, we recognize Janice Iverson, former Senior School receptionist. Anyone who entered School House at the Senior School campus can likely attest to the warm welcome they received from Janice Iverson. In 1999, Janice came on board at St. Michaels University School for part-time reception. During the first years, she also explored a few other areas including admissions and university counselling before settling into her role at reception. Sincere and warm, Janice set the tone and managed the needs of each person who entered the school. Before SMUS, Janice had worked in secretarial and administrative work, but she had never worked in education. What struck her was the “energy, variety and family-focus” of the SMUS environment. Drawn to the “community-based, flexible nature” of the school, Janice dedicated her time and energy here for the next 20 years. “I really enjoyed going to work. It was never dull or tedious,” she says. “I do miss it. It was great. I do hope to drop in for visits from time to time.” Some of the most profound changes during Janice’s time with the school were dramatic physical developments with the Crothall Centre for Arts and Humanities (2002), the John and Anne Schaffter Hall Music Centre (2004), the Monkman Athletic Complex (2008), the Sun Centre student commons and dining hall (2018). Witnessing and supporting the growth, both in structure and student capacity, of SMUS was significant for Janice. “The Sun Centre was a really big one for the students. It’s so beautiful.” “There are so many programs and SMUS goes beyond normal learning,” Janice shares. “There were also so many opportunities to contribute and do things. It was wonderful to have the chance to get to know other staff and faculty informally.” She loved pitching in with the Spring Fairs, Alumni Weekend and the International Markets. Of note was participating in the SMUS corporate rowing challenge and winning first place with her team, Ducks in a Row in 2016. Janice retired in 2018 but filled in on reception for several weeks during the summer of 2019. Moving forward, Janice will continue to paint abstracts in acrylic, hike and travel (upcoming trips include England, Scotland and Hawaii). Her Hawaii trip next year is with her 95-year-old mother, her agile, very bright “role model.” She also plans to “duck” into the school for a coffee now and again to maintain connection with her friends and the SMUS community. 
      Tags:
       Gillie Easdon is a SMUS alum from the Class of 1991 and a professional writer based in Victoria, BC.

 
          Faculty and Staff
         
        Faculty and Staff 
       
        NEWS - September 9, 2024 
       
          Faculty and Staff
         
        Faculty and Staff 
       
        NEWS - August 28, 2024 
       
          Faculty and Staff
         
        Faculty and Staff 
       
        NEWS - July 8, 2024 
       
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
https://www.smus.ca/news/video-ontario-university-tour,"   
              By
                  Kyle Slavin
                 -
            November 18, 2022
     
      Tags:
     As our Grade 12 students look ahead to June and what path they will take after graduation, our University Counselling department is helping ensure students have as much information and as many experiences to make confident choices about their future. That's why 29 students travelled to southern Ontario this past weekend to visit 11 universities and get a feel for the campuses, learn about the programs, see the facilities and connect with SMUS alumni who study there. (You can watch a video recap on the trip at the bottom of this story.) ""We're all really glad this tour is back up and running again after COVID because we've seen year after year the value of a trip like this for our students,"" says Ruth McGhee, Director of University Counselling. ""Nothing compares to an in-person visit to know how far it is between buildings or how the food is or what the dorms look like. Those are important details. Our students can learn about programs and courses online, but this trip gives them a sense of what it's like on the ground experiencing the reality of campus life."" Traditionally, 15-20% of our graduating class any given year chooses to study at a university in southern Ontario. Getting to tour so many schools in eight different cities helps give students a more authentic feeling of what it would be like living and studying there. Historically, the Ontario trip has served as an invaluable tool for many – if not all – Grade 12 students who've participated either to reaffirm a chosen school, or to add a new school to (or remove one from) their list of schools they'll apply to. The students met up with a number of young alumni studying in Ontario who say their experience on the trip was instrumental in making their post-secondary choices. ""I look at 2019 alumni like Jerry Wong, Tuan Anh Vu and Mylena Mendes who went on this trip and said it really helped crystalize for them what their path could look like and what their experience on that path would be,"" Ruth says. In addition to Jerry, Tuan and Mylena, SMUS alumni at most of the schools shared their firsthand experiences at each school. ""Chatting with alumni provides an extra layer of connection knowing that that student has also been at SMUS and now they're at this particular university,"" Ruth says. ""It breaks down some of those barriers and allows them to lean into finding out what's it like to study there. 'Did SMUS prepare you well? How different is it from SMUS?' If our students can anchor it in really familiar experiences here and link it to their experiences there, they will be better equipped to choose a university."" To see more from the Ontario tour, visit our Instagram and check out the 'University Tour' highlights. 
      Tags:
       Kyle Slavin was the school's storyteller. Through words, photos and videos, he shared with the community all the amazing things that happen at the school.

 
          University Counselling
         
        University Counselling 
       
        NEWS - September 7, 2024 
       
          Senior School
         
        Senior School 
       
        NEWS - May 23, 2024 
       
          Senior School
         
        Senior School 
       
        NEWS - May 17, 2024 
       
      St. Michaels University School is an independent day and boarding school of 1,000 students from Junior Kindergarten to Grade 12 in Victoria, BC, Canada.
     Main Reception 3400 Richmond Road Victoria, BC, Canada, V8P 4P5 
          © St. Michaels University School
          
            Website Feedback
          
 We are a proud member of:   "
